,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
7875,3,4.115775,4.2171717000000015,2006-07-07,5.8927193211543605,135.69715029623018,South_West
7876,4,5.1872797,4.7900534000000015,2006-07-07,7.060629027281045,132.72009447213938,South_West
7877,5,4.3894486,4.2096033,2006-07-07,6.081777614761399,133.80185923658036,South_West
7878,6,4.7440443,3.507832,2006-07-07,5.900071326737202,126.4798900853711,South_West
7879,7,3.8709488,3.6482482,2006-07-07,5.319206664628164,133.30353221758304,South_West
7880,8,1.6385237,2.9518209,2006-07-07,3.376093384540555,150.96582120942486,South_West
7881,9,2.9327202000000003,3.8508935,2006-07-07,4.840478129258544,142.7082342212778,South_West
7882,10,2.218913,4.1094832000000014,2006-07-07,4.670270556686331,151.63319825809413,South_West
7883,11,3.243187,5.160663,2006-07-07,6.095137776665758,147.85294411205336,South_West
7884,12,3.759009,4.65061,2006-07-07,5.979826254514507,141.05198009899235,South_West
7885,13,5.572654,4.100503,2006-07-07,6.918713569495777,126.34659651371123,South_West
7886,14,5.946293,2.9193277,2006-07-07,6.624264084548282,116.14869230779472,South_West
7887,15,5.5485940000000005,2.749484,2006-07-07,6.192459740934292,116.35970593743718,South_West
7888,16,6.2322307,1.771411,2006-07-07,6.4790891666146635,105.8669448969658,West
7889,17,6.933855499999999,1.210975,2006-07-07,7.038807608217832,99.9066033881027,West
7890,18,7.0612745,1.4090271,2006-07-07,7.2004829652520295,101.28474695143082,West
7891,19,6.2223816,2.0917141,2006-07-07,6.5645487774985245,108.5805714190178,West
7892,20,4.5885067,2.2652464,2006-07-07,5.117199916815626,116.27455583792256,South_West
7893,21,6.1590395,1.4828752,2006-07-07,6.33503641831168,103.53711789542534,West
7894,22,6.7934847000000005,1.3735912,2006-07-07,6.93095860280896,101.4306671191784,West
7895,23,5.8083550000000015,1.781929,2006-07-07,6.075545964525824,107.05534346053446,West
6600,0,5.706217,2.3303604,2006-07-08,6.163723878060823,112.21459997321591,West
6601,1,6.571352,0.32399344,2006-07-08,6.579334225973555,92.82262109480669,West
