,Time,U_mpers,V_mpers,date,ws_mpers_CTRL,ws_dir_degree_CTRL,dirn_CTRL,scenario
7558,22,-3.012344,-5.5111947,2006-01-01,6.280723158653315,331.339584370329,North_East,CTRL
7559,23,-2.1680694,-5.0461283,2006-01-01,5.4921704036999115,336.7492179685787,North_East,CTRL
1488,0,-1.6423221999999995,-5.0350027000000015,2006-01-02,5.296081041451324,341.9346579496902,North,CTRL
1489,1,-1.4769163,-4.94578,2006-01-02,5.161590991700687,343.37324337896837,North,CTRL
1490,2,-1.0973492,-4.9945593,2006-01-02,5.113687306431351,347.6084904904688,North,CTRL
1491,3,-0.19928336,-4.5330963,2006-01-02,4.5374746195043985,357.4827915605882,North,CTRL
1492,4,0.6119626,-3.4651184,2006-01-02,3.518741785044382,10.015534295726724,North,CTRL
1493,5,0.8334011,-2.3324714,2006-01-02,2.4768892234613906,19.662006322898236,North,CTRL
1494,6,-0.07183091,-2.4273496,2006-01-02,2.4284121891169113,358.3049795303912,North,CTRL
1495,7,0.43207878,-3.1226044,2006-01-02,3.15235631092452,7.878065325499762,North,CTRL
1496,8,1.2629926,-4.8732486,2006-01-02,5.034252896414395,14.529583138279818,North,CTRL
1497,9,1.8012618000000002,-5.4850054,2006-01-02,5.773199140006207,18.18004842589285,North,CTRL
1498,10,1.5464083999999998,-5.418808,2006-01-02,5.635144991963788,15.927578884762582,North,CTRL
1499,11,1.908032,-5.486894599999999,2006-01-02,5.809182254373945,19.174787356321275,North,CTRL
1500,12,2.417553,-4.93043,2006-01-02,5.4912387029439,26.120241806298296,North_West,CTRL
1501,13,2.9838083,-4.610752,2006-01-02,5.492007463273597,32.90857598543182,North_West,CTRL
1502,14,2.909729,-5.266764599999999,2006-01-02,6.017086687530282,28.91932978433966,North_West,CTRL
1503,15,3.1937938,-5.001608999999998,2006-01-02,5.934341701132436,32.560399588186414,North_West,CTRL
1504,16,2.4360294,-3.9707112,2006-01-02,4.658410315919992,31.529095589277837,North_West,CTRL
1505,17,3.1404963,-4.009544,2006-01-02,5.093050176294132,38.07000842125231,North_West,CTRL
1506,18,3.5540686000000004,-3.2623124,2006-01-02,4.824322316004572,47.450890259954875,North_West,CTRL
1507,19,3.634592,-3.2782507000000005,2006-01-02,4.894607916729847,47.95085517642396,North_West,CTRL
1508,20,3.6826267,-2.753078,2006-01-02,4.597953662841427,53.21874625871542,North_West,CTRL
1509,21,2.3445554,-2.3222442,2006-01-02,3.299963355569695,45.27391959505042,North_West,CTRL
1510,22,3.496406,-1.4198573,2006-01-02,3.773705032087072,67.89839563504054,West,CTRL
1511,23,3.0051942000000005,-1.1593468,2006-01-02,3.221067708444497,68.90433355163299,West,CTRL
3384,0,2.1315956000000003,-0.7774592,2006-01-03,2.2689518746778217,69.96151478554813,West,CTRL
3385,1,1.4677831,0.52518827,2006-01-03,1.5589130660787993,109.6877449761487,West,CTRL
3386,2,2.491372,1.550278,2006-01-03,2.934330642526162,121.89230009427897,South_West,CTRL
3387,3,3.0461102,2.0380392,2006-01-03,3.6650226644975445,123.78501055330796,South_West,CTRL
3388,4,3.4504402,2.7926393,2006-01-03,4.438960670436328,128.985233560993,South_West,CTRL
3389,5,2.5102832000000004,2.6220415,2006-01-03,3.6299618967593164,136.24744000099582,South_West,CTRL
3390,6,2.7451343999999995,3.3025947,2006-01-03,4.294519137986399,140.2664595058012,South_West,CTRL
3391,7,3.565393,4.2402515,2006-01-03,5.540014442914499,139.9413767450996,South_West,CTRL
3392,8,4.294299,4.7210245,2006-01-03,6.381933580898602,137.70997877663945,South_West,CTRL
3393,9,4.343401,4.694599,2006-01-03,6.395654150874796,137.22527601159595,South_West,CTRL
3394,10,4.213648,4.516735,2006-01-03,6.177032016116558,136.98830159915425,South_West,CTRL
3395,11,4.086892,5.449788,2006-01-03,6.811965609470441,143.13312360311562,South_West,CTRL
3396,12,3.9011204,5.243231,2006-01-03,6.535305019251753,143.34965147396406,South_West,CTRL
3397,13,3.2025619,5.425342,2006-01-03,6.300058614036509,149.44678340371894,South_West,CTRL
3398,14,2.5012684,5.501782,2006-01-03,6.043670141922254,155.55208897852265,South_West,CTRL
3399,15,4.1433477,4.2599687999999984,2006-01-03,5.942614268154102,135.79509892402325,South_West,CTRL
3400,16,3.6374383,4.0348067,2006-01-03,5.4323680372993675,137.96486971851851,South_West,CTRL
3401,17,2.1519558,3.7980013,2006-01-03,4.365286661830507,150.4640147502855,South_West,CTRL
3402,18,2.8171597000000004,2.6266708,2006-01-03,3.8517253623378616,132.9959407698857,South_West,CTRL
3403,19,2.6841831000000003,2.4606955000000004,2006-01-03,3.6414092406712353,132.5127010064642,South_West,CTRL
3404,20,1.1539756,2.0768495,2006-01-03,2.3759131993921008,150.94180541726797,South_West,CTRL
3405,21,-0.6201895000000001,2.7320871,2006-01-03,2.801595070294182,192.7895208031061,South,CTRL
3406,22,-0.66082346,1.95755,2006-01-03,2.0660807457082533,198.65348888164343,South,CTRL
3407,23,-1.8083775,2.1625223,2006-01-03,2.81899483513247,219.90355821328436,South_East,CTRL
6936,0,-2.2409306,1.9597838,2006-01-04,2.9769989077523693,228.8290004476495,South_East,CTRL
6937,1,-3.6053288,1.3781288,2006-01-04,3.8597454249599004,249.08075702433217,East,CTRL
6938,2,-2.942003,1.7152786,2006-01-04,3.405519391756118,239.7564941429861,South_East,CTRL
6939,3,-4.229586599999998,2.4497497000000004,2006-01-04,4.887808956940691,239.92084978189814,South_East,CTRL
6940,4,-3.0336945,1.9128654,2006-01-04,3.586412742260351,237.76693328561208,South_East,CTRL
6941,5,-4.2595167,2.171355,2006-01-04,4.781031798012212,242.98907832918624,East,CTRL
6942,6,-4.341668599999998,1.8921723,2006-01-04,4.736074560763718,246.45161681286393,East,CTRL
6943,7,-3.819353,1.6359266,2006-01-04,4.1549624762681745,246.813310719147,East,CTRL
6944,8,-5.484626,2.1554496,2006-01-04,5.892969144498904,248.5452494438237,East,CTRL
6945,9,-4.825668299999999,0.486864,2006-01-04,4.850166089539706,264.2388956346109,East,CTRL
6946,10,-5.8808513,0.08897779,2006-01-04,5.881524382320027,269.13317602907387,East,CTRL
6947,11,-4.4751205,0.5740907,2006-01-04,4.511793836307986,262.68973987741003,East,CTRL
6948,12,-6.4356813,-0.4781275,2006-01-04,6.453417676040033,274.2488823327649,East,CTRL
6949,13,-6.629262,-0.5534985,2006-01-04,6.652328558793999,274.7727398189561,East,CTRL
6950,14,-6.1163206,0.62022734,2006-01-04,6.147687340396211,264.20969731523246,East,CTRL
6951,15,-6.7620687,1.1690512,2006-01-04,6.862379602713706,260.19145069801334,East,CTRL
6952,16,-7.290853500000001,1.4045312,2006-01-04,7.424907585299342,259.0959527707022,East,CTRL
6953,17,-7.5698833,1.5998013,2006-01-04,7.737085845142251,258.06683644772204,East,CTRL
6954,18,-7.4669766000000015,1.3052042,2006-01-04,7.580191128767481,260.0850470755613,East,CTRL
6955,19,-7.515689999999998,1.7132732,2006-01-04,7.70849539365097,257.1583210609581,East,CTRL
6956,20,-7.4972878,2.1902473,2006-01-04,7.810666270631855,253.71487761138522,East,CTRL
6957,21,-7.907840299999998,2.070427,2006-01-04,8.174387204716513,255.32817712226827,East,CTRL
6958,22,-8.232574000000001,2.2920375,2006-01-04,8.545683738992583,254.44222318957483,East,CTRL
6959,23,-8.148472,2.927164,2006-01-04,8.65828418439127,250.24026152910534,East,CTRL
6528,0,-7.9761047,3.0618186,2006-01-05,8.543592881491255,248.99950623124937,East,CTRL
6529,1,-8.362910000000001,2.6075864,2006-01-05,8.76000973181908,252.68232749025282,East,CTRL
6530,2,-9.834397,3.0986693,2006-01-05,10.311019143827224,252.5111511592258,East,CTRL
6531,3,-10.726164,2.3874836,2006-01-05,10.988661069264307,257.45138436032676,East,CTRL
6532,4,-11.736139,4.6592400000000005,2006-01-05,12.62717213016917,248.34695266241138,East,CTRL
6533,5,-11.081793,2.1518787999999995,2006-01-05,11.288787289374286,259.0109785418466,East,CTRL
6534,6,-11.757374,3.5331576,2006-01-05,12.276768548861455,253.2741787382762,East,CTRL
6535,7,-11.354435,3.5226214,2006-01-05,11.888315931912434,252.76392038439155,East,CTRL
6536,8,-11.357975,4.99411,2006-01-05,12.40744658633375,246.26487237118545,East,CTRL
6537,9,-10.918748,4.4863176,2006-01-05,11.804495054663446,247.66311915619113,East,CTRL
6538,10,-11.614983,4.7035675,2006-01-05,12.531216114860731,247.95417408079936,East,CTRL
6539,11,-11.681189,4.813733999999998,2006-01-05,12.634168412542115,247.60379311636154,East,CTRL
6540,12,-11.628594,4.5935664,2006-01-05,12.503001667121579,248.44482176568343,East,CTRL
6541,13,-11.653442,4.8675632,2006-01-05,12.629167904234953,247.33003906301772,East,CTRL
6542,14,-11.802654,4.815975,2006-01-05,12.747401956647519,247.8024922416398,East,CTRL
6543,15,-11.827921,4.6066150000000015,2006-01-05,12.69332962387986,248.7206015382521,East,CTRL
6544,16,-12.04027,4.781453599999999,2006-01-05,12.954937290541121,248.3408945285216,East,CTRL
6545,17,-12.014031,4.7429760000000005,2006-01-05,12.916375738013237,248.456567653742,East,CTRL
6546,18,-12.617624,4.841679599999999,2006-01-05,13.514669687211454,249.007015290709,East,CTRL
6547,19,-12.691046,4.7864265,2006-01-05,13.563647268121441,249.3360384972021,East,CTRL
6548,20,-12.068724,4.6580443,2006-01-05,12.9364398382607,248.89540809172564,East,CTRL
6549,21,-11.754583,4.8914290000000005,2006-01-05,12.731704487849614,247.40636351469894,East,CTRL
6550,22,-12.486876,4.8759623,2006-01-05,13.40511397155568,248.67000287120703,East,CTRL
6551,23,-12.702847,5.146506,2006-01-05,13.70579607003712,247.9448728673159,East,CTRL
2712,0,-13.121466,5.2465067,2006-01-06,14.131479134977376,248.2064195211525,East,CTRL
2713,1,-12.699097,5.9924230000000005,2006-01-06,14.041944239539552,244.73841181552905,East,CTRL
2714,2,-12.051713,5.781361599999999,2006-01-06,13.366672292845498,244.37236729126272,East,CTRL
2715,3,-12.067339,6.1521635,2006-01-06,13.545101929171787,242.98663086007048,East,CTRL
2716,4,-11.801538,6.145087,2006-01-06,13.305577529856155,242.4939070842567,South_East,CTRL
2717,5,-11.050348,6.333784,2006-01-06,12.736836761133432,240.17974029053318,South_East,CTRL
2718,6,-11.863876,5.074457,2006-01-06,12.903552518133328,246.84247250771884,East,CTRL
2719,7,-11.291926,5.264919,2006-01-06,12.459011392002056,245.0024697544494,East,CTRL
2720,8,-10.2266035,5.6576624,2006-01-06,11.687282104004591,241.04732157787504,South_East,CTRL
2721,9,-9.512863,6.3250046,2006-01-06,11.423670410458723,236.38047611203183,South_East,CTRL
2722,10,-10.163693,6.1734924000000015,2006-01-06,11.891705672909449,238.72523575862726,South_East,CTRL
2723,11,-9.651194,6.3231316,2006-01-06,11.538090780391467,236.7685567163424,South_East,CTRL
2724,12,-9.159142,5.169853,2006-01-06,10.517474136776993,240.55756180610246,South_East,CTRL
2725,13,-10.451086,4.058753,2006-01-06,11.211542021256712,248.77596798872878,East,CTRL
2726,14,-9.94373,4.428916,2006-01-06,10.885451908302016,245.99191137064764,East,CTRL
2727,15,-10.221288,4.3250237,2006-01-06,11.098673721869009,247.0648918191258,East,CTRL
2728,16,-10.753332,3.6879587,2006-01-06,11.368165572119791,251.07010163573892,East,CTRL
2729,17,-10.76296,4.418038,2006-01-06,11.63444746135561,247.68256556047592,East,CTRL
2730,18,-10.293999,4.857271,2006-01-06,11.3824205237481,244.7395018657754,East,CTRL
2731,19,-10.176657,5.062302,2006-01-06,11.366232851514743,243.55229451468068,East,CTRL
2732,20,-11.622727,6.3202896,2006-01-06,13.230035659226212,241.4632205745682,South_East,CTRL
2733,21,-10.34135,6.1754120000000015,2006-01-06,12.044884108709558,239.15615712693184,South_East,CTRL
2734,22,-10.220036,6.291546,2006-01-06,12.001361877362585,238.38317431507576,South_East,CTRL
2735,23,-10.062954,5.6365924000000005,2006-01-06,11.534045998254635,240.74537380455303,South_East,CTRL
1920,0,-9.85866,5.6704946,2006-01-07,11.373112415000088,240.09338939690164,South_East,CTRL
1921,1,-10.024824,5.719754,2006-01-07,11.54177984764447,240.2926895657763,South_East,CTRL
1922,2,-9.719963,5.2454243,2006-01-07,11.045005966879307,241.64627087137515,South_East,CTRL
1923,3,-9.632287,5.427504,2006-01-07,11.056163553438642,240.60004871047752,South_East,CTRL
1924,4,-9.5441265,5.5054370000000015,2006-01-07,11.018175312136366,240.0219182206988,South_East,CTRL
1925,5,-9.010118,5.6404760000000005,2006-01-07,10.630013917229837,237.95278449645954,South_East,CTRL
1926,6,-9.289234,6.567892999999999,2006-01-07,11.37660260210424,234.73802557743676,South_East,CTRL
1927,7,-10.218961,5.2124510000000015,2006-01-07,11.471565252698605,242.97494394888528,East,CTRL
1928,8,-9.624558,4.696905999999999,2006-01-07,10.709483772255318,243.98703896803545,East,CTRL
1929,9,-7.610924000000002,6.047308,2006-01-07,9.720910357607462,231.53087918405583,South_East,CTRL
1930,10,-8.746788,5.521204,2006-01-07,10.343596759665372,237.7387952711625,South_East,CTRL
1931,11,-8.5427475,5.9585886,2006-01-07,10.41553229330149,235.1041263624236,South_East,CTRL
1932,12,-8.166038499999999,5.8647113,2006-01-07,10.05380641428061,234.314729194602,South_East,CTRL
1933,13,-7.8350697,5.867243,2006-01-07,9.788404243026903,233.1725246536431,South_East,CTRL
1934,14,-7.775919,5.997803,2006-01-07,9.820313494047427,232.3559044998842,South_East,CTRL
1935,15,-7.5040035,6.222539,2006-01-07,9.74833627520785,230.33348525850005,South_East,CTRL
1936,16,-7.6654149999999985,5.592236499999999,2006-01-07,9.488503369560302,233.88770618582134,South_East,CTRL
1937,17,-8.481835,5.3308306,2006-01-07,10.017947886324892,237.85065153241592,South_East,CTRL
1938,18,-8.949757,6.3019514,2006-01-07,10.945900685051502,234.8487940945344,South_East,CTRL
1939,19,-8.156253999999999,7.0064244,2006-01-07,10.752416574213973,229.3366040596945,South_East,CTRL
1940,20,-6.7198167,8.183797,2006-01-07,10.589167569682138,219.38984016773878,South_East,CTRL
1941,21,-6.8751936,6.6996784,2006-01-07,9.599686333464627,225.7407598309294,South_East,CTRL
1942,22,-5.0194197,7.6056175,2006-01-07,9.112628143464121,213.42330065560236,South_East,CTRL
1943,23,-5.1184807,5.486103,2006-01-07,7.503077422156958,223.01455905249,South_East,CTRL
3504,0,-5.7321033,7.075298299999999,2006-01-08,9.105869221323891,219.0129080154021,South_East,CTRL
3505,1,-5.4865513,6.9555497000000015,2006-01-08,8.8590020203577,218.26644622412266,South_East,CTRL
3506,2,-6.118079,6.422844,2006-01-08,8.870389827881128,223.6078925768948,South_East,CTRL
3507,3,-5.4333944,7.1154404000000016,2006-01-08,8.952723987251229,217.3655777119096,South_East,CTRL
3508,4,-5.154846,6.6689587,2006-01-08,8.428964789701146,217.70262987360874,South_East,CTRL
3509,5,-6.5312166,5.7175794,2006-01-08,8.68029403139202,228.80034028327046,South_East,CTRL
3510,6,-7.3179293,5.5393367,2006-01-08,9.178035754766125,232.87594984458377,South_East,CTRL
3511,7,-7.6529007,4.6191025,2006-01-08,8.938847634318796,238.88585267449042,South_East,CTRL
3512,8,-7.302881,5.013195,2006-01-08,8.858001750292557,235.53164305950844,South_East,CTRL
3513,9,-7.5125065000000015,5.4386225,2006-01-08,9.274500989813335,234.09762433500543,South_East,CTRL
3514,10,-7.873436,5.4552760000000005,2006-01-08,9.578675831359572,235.28303163400426,South_East,CTRL
3515,11,-8.1089,5.3438096,2006-01-08,9.711362430218129,236.61489863030496,South_East,CTRL
3516,12,-8.367942999999999,5.144761,2006-01-08,9.822985075748104,238.4160559114866,South_East,CTRL
3517,13,-8.612123500000001,5.2411175000000005,2006-01-08,10.08156653640983,238.67637839502777,South_East,CTRL
3518,14,-8.463097,5.4218216,2006-01-08,10.050878583170507,237.3546394498676,South_East,CTRL
3519,15,-8.271478,5.6628313,2006-01-08,10.024220998997562,235.6036214629918,South_East,CTRL
3520,16,-7.174030999999999,6.233409,2006-01-08,9.503794429081575,229.01310839364328,South_East,CTRL
3521,17,-5.9390306,6.730682400000001,2006-01-08,8.976311605409325,221.42459026515638,South_East,CTRL
3522,18,-5.4732847,6.6260395,2006-01-08,8.594256504364665,219.5576115082466,South_East,CTRL
3523,19,-5.0502224,6.803315,2006-01-08,8.472888602990526,216.58715957907094,South_East,CTRL
3524,20,-4.741452,7.090654400000001,2006-01-08,8.52987379089183,213.77026365406388,South_East,CTRL
3525,21,-4.3526297,6.97674,2006-01-08,8.22315549730893,211.95910290460267,South_East,CTRL
3526,22,-4.2523327,6.4626865,2006-01-08,7.736190935387488,213.344204796411,South_East,CTRL
3527,23,-3.4863372000000004,6.4241257,2006-01-08,7.309168084091673,208.48843714114417,South_East,CTRL
768,0,-2.8813848,6.2607927000000005,2006-01-09,6.892017382308633,204.7131561168919,South_East,CTRL
769,1,-2.3865118,6.1808414,2006-01-09,6.625574615344182,201.11229217988932,South,CTRL
770,2,-1.8761659,5.992911299999999,2006-01-09,6.2797280461808604,197.38346946699116,South,CTRL
771,3,-1.8626646,5.6308823,2006-01-09,5.930965763562158,198.3039285646666,South,CTRL
772,4,-1.8549011,5.683424,2006-01-09,5.978458534986858,198.0751475346653,South,CTRL
773,5,-1.7720904,6.0172167000000005,2006-01-09,6.272734746546442,196.40987720950508,South,CTRL
774,6,-1.7815546999999998,6.368899,2006-01-09,6.613381254796451,195.62775493668272,South,CTRL
775,7,-1.4247534,6.815589999999999,2006-01-09,6.9629152873571245,191.80726919170192,South,CTRL
776,8,-1.0311408000000002,7.0558320000000005,2006-01-09,7.130779519915663,188.31436103826383,South,CTRL
777,9,-0.6749079000000001,7.2479496,2006-01-09,7.279304505076194,185.31987521336015,South,CTRL
778,10,-0.07871865,7.097683,2006-01-09,7.098119511134398,180.635427293708,South,CTRL
779,11,0.4292357,7.3087339999999985,2006-01-09,7.32132747313699,176.6389285381685,South,CTRL
780,12,0.9412428,7.4016705,2006-01-09,7.461277651925445,172.75280801482012,South,CTRL
781,13,1.3842981,7.7466364,2006-01-09,7.869349194404107,169.8683746427248,South,CTRL
782,14,1.8070209,8.239309,2006-01-09,8.435137066492626,167.62991079463833,South,CTRL
783,15,1.665052,8.607594,2006-01-09,8.767158754781391,169.0519296732349,South,CTRL
784,16,1.5910757,8.70542,2006-01-09,8.849624808969615,169.6424609613222,South,CTRL
785,17,1.8491471,8.285225,2006-01-09,8.489069342281486,167.41857549950856,South,CTRL
786,18,3.0125275,7.412884700000001,2006-01-09,8.00163617729214,157.88363182296513,South,CTRL
787,19,2.0544653000000004,8.902016,2006-01-09,9.136012069451313,167.00444265924628,South,CTRL
788,20,1.7213314,10.50893,2006-01-09,10.648971383825103,170.6977268422817,South,CTRL
789,21,2.6277533,11.65604,2006-01-09,11.948571290629726,167.29555022137222,South,CTRL
790,22,3.691064,12.04435,2006-01-09,12.597234632037143,162.96199948057654,South,CTRL
791,23,4.8112364,11.69064,2006-01-09,12.641956308510363,157.6305789497946,South,CTRL
2568,0,5.736314299999999,11.193384,2006-01-10,12.577644736588821,152.86605629965658,South_West,CTRL
2569,1,6.426252,12.188837,2006-01-10,13.779131401509785,152.20070886974187,South_West,CTRL
2570,2,8.145256,12.316179,2006-01-10,14.765956131100246,146.52150135648068,South_West,CTRL
2571,3,10.890133,11.225248,2006-01-10,15.639731117228104,135.86813814199823,South_West,CTRL
2572,4,11.488878,11.547445,2006-01-10,16.28919285068812,135.1456671140113,South_West,CTRL
2573,5,10.934606,11.09803,2006-01-10,15.579854885592997,135.42497564788692,South_West,CTRL
2574,6,10.834733,10.8807125,2006-01-10,15.355173189806269,135.1213158328809,South_West,CTRL
2575,7,12.057762,9.752583,2006-01-10,15.50814301006194,128.96669351345304,South_West,CTRL
2576,8,11.701935,10.505161,2006-01-10,15.725574405411907,131.91522781430206,South_West,CTRL
2577,9,11.5206585,11.308317,2006-01-10,16.14322166254652,134.46708423581074,South_West,CTRL
2578,10,12.51465,12.588758,2006-01-10,17.750867376133034,135.169142902567,South_West,CTRL
2579,11,12.517992,12.215932,2006-01-10,17.49082954981518,134.30031713336587,South_West,CTRL
2580,12,11.942853,11.129638,2006-01-10,16.32484547524579,132.98138365612056,South_West,CTRL
2581,13,12.068394,11.717737,2006-01-10,16.821162092447864,134.15540232738869,South_West,CTRL
2582,14,11.478737,12.606199,2006-01-10,17.049271431435713,137.6801686242353,South_West,CTRL
2583,15,11.246397,12.48641,2006-01-10,16.804519635196627,137.99092160257885,South_West,CTRL
2584,16,11.511236,13.644120999999998,2006-01-10,17.851347067107763,139.8464316014448,South_West,CTRL
2585,17,11.546209,15.434568,2006-01-10,19.275394460770574,143.20076899041845,South_West,CTRL
2586,18,12.020985,15.382898,2006-01-10,19.52274650884524,141.99410754873873,South_West,CTRL
2587,19,13.207699,16.206188,2006-01-10,20.906550226327273,140.82069717095948,South_West,CTRL
2588,20,13.902944,16.364891,2006-01-10,21.47327430339903,139.6501284163611,South_West,CTRL
2589,21,14.738765,16.791992,2006-01-10,22.342833057902237,138.72573934510442,South_West,CTRL
2590,22,15.790085,16.099075,2006-01-10,22.550099781660613,135.55515005392277,South_West,CTRL
2591,23,16.657204,14.740569,2006-01-10,22.242904925871912,131.50679052456698,South_West,CTRL
2136,0,16.086585999999997,14.303837,2006-01-11,21.52621662201616,131.64278875654003,South_West,CTRL
2137,1,16.023951999999998,14.806512,2006-01-11,21.817420454866976,132.73866681493368,South_West,CTRL
2138,2,15.193075,15.48036,2006-01-11,21.690345172108835,135.5366121121829,South_West,CTRL
2139,3,14.983137,15.548431,2006-01-11,21.592778906906123,136.06071394969797,South_West,CTRL
2140,4,14.910946,15.156229000000002,2006-01-11,21.261410774343197,135.46739904697174,South_West,CTRL
2141,5,15.917221,14.887018,2006-01-11,21.79406408394646,133.0845398483539,South_West,CTRL
2142,6,16.147268,14.284645,2006-01-11,21.558880922716025,131.4975100329032,South_West,CTRL
2143,7,16.700289,13.871157,2006-01-11,21.709644151901017,129.71281289601552,South_West,CTRL
2144,8,17.055449,13.925179,2006-01-11,22.01815048485322,129.23043848765298,South_West,CTRL
2145,9,17.138706,13.332837,2006-01-11,21.714045818847413,127.88067462241713,South_West,CTRL
2146,10,18.066313,10.561237,2006-01-11,20.926810372919665,120.30977726615728,South_West,CTRL
2147,11,15.961292000000002,7.418908999999998,2006-01-11,17.601223055786352,114.92930163563094,South_West,CTRL
2148,12,15.768686,3.134757,2006-01-11,16.077255972822137,101.24360477708504,West,CTRL
2149,13,16.307594,0.5176098,2006-01-11,16.315806507000875,91.81798146830293,West,CTRL
2150,14,16.564518,-1.1698818000000002,2006-01-11,16.605778512261786,85.96014959926232,West,CTRL
2151,15,15.975691,-1.4375364,2006-01-11,16.04023733704729,84.85821659921353,West,CTRL
2152,16,15.704884,-2.486403,2006-01-11,15.900489971440031,81.00358132247251,West,CTRL
2153,17,15.475203,-2.9192889,2006-01-11,15.748147687041552,79.31709228091034,West,CTRL
2154,18,14.588949,-3.2193656,2006-01-11,14.939938011620542,77.55588743605601,West,CTRL
2155,19,14.227438,-2.8391507,2006-01-11,14.507955360461876,78.71460764242507,West,CTRL
2156,20,14.060379,-3.2427034,2006-01-11,14.429462324148206,77.0131191918399,West,CTRL
2157,21,12.832933,-2.7236526000000003,2006-01-11,13.118782446095208,78.01739360093777,West,CTRL
2158,22,12.511835,-1.9862436,2006-01-11,12.668511305823031,80.97961427843617,West,CTRL
2159,23,13.783515,-1.3811946000000002,2006-01-11,13.852544325079569,84.27770582057622,West,CTRL
7128,0,14.232616,-1.1073811000000002,2006-01-12,14.275631373221053,85.55101514692626,West,CTRL
7129,1,13.672688,-1.3299068,2006-01-12,13.737214027670614,84.44446477292458,West,CTRL
7130,2,13.102211,-0.07130421,2006-01-12,13.102405022700403,89.68819079753088,West,CTRL
7131,3,12.609213,0.75596446,2006-01-12,12.631853970979561,93.43096664091215,West,CTRL
7132,4,12.020866,1.6490778999999998,2006-01-12,12.133452818972199,97.81134094816069,West,CTRL
7133,5,10.872524,2.936159,2006-01-12,11.262007272411832,105.11241169710763,West,CTRL
7134,6,10.542415,4.060658,2006-01-12,11.29740932360995,111.06535845542584,West,CTRL
7135,7,11.451231,3.7116013,2006-01-12,12.037718871344465,107.95867456573085,West,CTRL
7136,8,11.083263,3.8653462,2006-01-12,11.737956379754674,109.22648598055319,West,CTRL
7137,9,10.515148,3.4559915,2006-01-12,11.068523601184408,108.19403382642054,West,CTRL
7138,10,9.093726,5.392473000000002,2006-01-12,10.572351565229233,120.66744433042176,South_West,CTRL
7139,11,8.958026,6.655653,2006-01-12,11.159925925967654,126.61168823914424,South_West,CTRL
7140,12,8.429559,7.1882496,2006-01-12,11.078284941559373,130.4556625256327,South_West,CTRL
7141,13,7.9986773,8.247826,2006-01-12,11.489363440844375,135.8785921379496,South_West,CTRL
7142,14,8.635881,7.5342216,2006-01-12,11.460494568912265,131.10249566957856,South_West,CTRL
7143,15,7.265457,9.787945,2006-01-12,12.189779847965836,143.4140089957749,South_West,CTRL
7144,16,8.037797,10.79505,2006-01-12,13.45879954214747,143.32930380790023,South_West,CTRL
7145,17,7.888586,11.699003,2006-01-12,14.110154509196736,146.0083862356165,South_West,CTRL
7146,18,7.376415,12.257501,2006-01-12,14.3058669439229,148.9609826894606,South_West,CTRL
7147,19,6.8539143,13.471696,2006-01-12,15.114983769364772,153.0346452860448,South_West,CTRL
7148,20,7.5892353,12.328622,2006-01-12,14.477272286506533,148.3844387851832,South_West,CTRL
7149,21,7.400997999999999,11.762541,2006-01-12,13.897199076529235,147.82187208443514,South_West,CTRL
7150,22,6.153167,12.273842,2006-01-12,13.729845649928226,153.37431031577225,South_West,CTRL
7151,23,6.1774025,12.315483,2006-01-12,13.777932470813438,153.3618198800957,South_West,CTRL
6408,0,6.1259203,11.573287,2006-01-13,13.094574124664044,152.10703683530647,South_West,CTRL
6409,1,5.88783,11.570965,2006-01-13,12.982826084490425,153.0309508146672,South_West,CTRL
6410,2,5.6297445,11.9021,2006-01-13,13.166396908238802,154.6856493511783,South_West,CTRL
6411,3,5.5699635,11.790176,2006-01-13,13.039660405942643,154.71281992069174,South_West,CTRL
6412,4,5.180283,11.659674,2006-01-13,12.75865705105224,156.04487440921204,South_West,CTRL
6413,5,5.084407,11.350276,2006-01-13,12.437039833409916,155.8697925182501,South_West,CTRL
6414,6,4.481222,11.514049,2006-01-13,12.355350055246715,158.7342106682952,South,CTRL
6415,7,4.136837,11.280075,2006-01-13,12.01472065302369,159.8600721878587,South,CTRL
6416,8,3.8124652,11.53083,2006-01-13,12.144749128331595,161.70444428902067,South,CTRL
6417,9,3.946896,11.949591,2006-01-13,12.584542625860385,161.72184378434946,South,CTRL
6418,10,3.911453700000001,12.405846,2006-01-13,13.007862430966885,162.5003970584895,South,CTRL
6419,11,3.7060316,12.635184,2006-01-13,13.167480584153317,163.653035304873,South,CTRL
6420,12,3.2161431,12.795508,2006-01-13,13.19350603205007,165.89101334719328,South,CTRL
6421,13,2.6713362000000003,12.827703,2006-01-13,13.10290049377005,168.2364282347653,South,CTRL
6422,14,2.7298336,12.78945,2006-01-13,13.077538865787744,167.95135070040834,South,CTRL
6423,15,2.5247426,12.515751,2006-01-13,12.767863889087154,168.59505325630852,South,CTRL
6424,16,2.542082,12.349434,2006-01-13,12.608358379070609,168.36836236817766,South,CTRL
6425,17,2.4987683,13.316032,2006-01-13,13.548451986928576,169.3719805561745,South,CTRL
6426,18,1.5038633,13.322815,2006-01-13,13.407423479151836,173.55978208152226,South,CTRL
6427,19,0.8790659,12.494894,2006-01-13,12.525778735383234,175.97564317064177,South,CTRL
6428,20,1.8019273,12.786491,2006-01-13,12.912834471469319,171.97845572701345,South,CTRL
